595,0.0061581905405849275,125,8,548,0.7406666874885559;0.8953666687011719;0.9049833416938782;0.9118000268936157;0.9119666814804077;0.9158833622932434;0.9196500182151794;0.9221000075340271,0.8773000240325928;0.9161999821662903;0.9106000065803528;0.9063000082969666;0.9081000089645386;0.875;0.9251999855041504;0.9228000044822693,0.8774102330207825;0.360636830329895;0.3338434100151062;0.3170280456542969;0.31290003657341003;0.3023180365562439;0.29513978958129883;0.2838551998138428,0.425006628036499;0.29999634623527527;0.3118504285812378;0.3409061133861542;0.3205498456954956;0.5026603937149048;0.2880260646343231;0.29890546202659607
645,0.00627122951940759,337,18,583,0.5621166825294495;0.8843500018119812;0.9028833508491516;0.9125333428382874;0.918066680431366;0.9241499900817871;0.9189833402633667;0.9243500232696533;0.9274166822433472;0.9279666543006897;0.9257000088691711;0.9317166805267334;0.9294166564941406;0.9272833466529846;0.932283341884613;0.9340000152587891;0.9369666576385498;0.9310166835784912,0.8646000027656555;0.8970000147819519;0.9174000024795532;0.8978999853134155;0.917900025844574;0.890500009059906;0.909500002861023;0.8938999772071838;0.8925999999046326;0.8939999938011169;0.921999990940094;0.9128999710083008;0.9140999913215637;0.902999997138977;0.929099977016449;0.9287999868392944;0.8783000111579895;0.9246000051498413,1.545507550239563;0.39807865023612976;0.33222532272338867;0.3045959174633026;0.29043063521385193;0.27107396721839905;0.28387460112571716;0.26739877462387085;0.25857940316200256;0.2554141581058502;0.26283732056617737;0.24540062248706818;0.2485390603542328;0.2535226345062256;0.23495501279830933;0.23130688071250916;0.22135771811008453;0.2378673404455185,0.47238436341285706;0.3594478368759155;0.29254359006881714;0.34079673886299133;0.28564563393592834;0.38066500425338745;0.3336579203605652;0.3584743142127991;0.37111696600914;0.3412708640098572;0.28692078590393066;0.30222123861312866;0.33616212010383606;0.3460352420806885;0.2668023407459259;0.26286041736602783;0.4226773977279663;0.27718019485473633
603,0.003596137162183664,488,7,711,0.3543333411216736;0.8299999833106995;0.8757166862487793;0.8914833068847656;0.9017666578292847;0.9076333045959473;0.9136999845504761,0.7422000169754028;0.8754000067710876;0.8960000276565552;0.9053000211715698;0.911300003528595;0.9164000153541565;0.9212999939918518,2.105691432952881;0.7183113098144531;0.43687939643859863;0.36814284324645996;0.33754196763038635;0.3174806535243988;0.3013235032558441,1.1823279857635498;0.4663499891757965;0.3631238639354706;0.33054015040397644;0.30514612793922424;0.29375380277633667;0.289591908454895
671,0.005936181925739526,265,18,977,0.6118500232696533;0.8896833062171936;0.907966673374176;0.9147499799728394;0.9191666841506958;0.9200833439826965;0.9264166951179504;0.9250500202178955;0.9273499846458435;0.9297000169754028;0.9275333285331726;0.9328666925430298;0.9284666776657104;0.9327499866485596;0.9349333047866821;0.9330666661262512;0.9329833388328552;0.9358999729156494,0.8736000061035156;0.9068999886512756;0.9121000170707703;0.9092000126838684;0.9115999937057495;0.9225999712944031;0.9140999913215637;0.9125999808311462;0.9210000038146973;0.9222999811172485;0.9266999959945679;0.9246000051498413;0.9243000149726868;0.9203000068664551;0.9222000241279602;0.9322999715805054;0.9350000023841858;0.9190000295639038,1.3194637298583984;0.37362051010131836;0.3178774416446686;0.2988693416118622;0.2836964726448059;0.2812856137752533;0.26358455419540405;0.2694549262523651;0.25801989436149597;0.24940289556980133;0.2529146373271942;0.23952807486057281;0.249266117811203;0.23629756271839142;0.23157106339931488;0.2347625344991684;0.2334885150194168;0.2249324768781662,0.41954731941223145;0.32648587226867676;0.29509320855140686;0.3140309751033783;0.30755797028541565;0.272281676530838;0.2968808710575104;0.31136494874954224;0.28260645270347595;0.28349238634109497;0.2790558934211731;0.27431973814964294;0.2679409086704254;0.2888682782649994;0.29061412811279297;0.2659662067890167;0.2509654462337494;0.30446651577949524
648,0.0006150962388065395,239,13,175,0.26535001397132874;0.7146833539009094;0.8212000131607056;0.8507999777793884;0.8641499876976013;0.8752166628837585;0.8841666579246521;0.8895000219345093;0.8935999870300293;0.897849977016449;0.8999000191688538;0.9023500084877014;0.9044166803359985,0.477400004863739;0.7971000075340271;0.8331000208854675;0.8515999913215637;0.882099986076355;0.8870000243186951;0.8949999809265137;0.8992999792098999;0.9021000266075134;0.9057999849319458;0.9043999910354614;0.9097999930381775;0.9090999960899353,2.1934585571289062;1.4784733057022095;0.8533888459205627;0.6087250113487244;0.5062768459320068;0.44873449206352234;0.4117143452167511;0.3870137929916382;0.3698415458202362;0.3558599650859833;0.34549981355667114;0.33621442317962646;0.3277954161167145,1.9111827611923218;1.0672637224197388;0.6857288479804993;0.5383818745613098;0.4472927153110504;0.40635034441947937;0.37783491611480713;0.35810333490371704;0.3460390567779541;0.33098870515823364;0.32969674468040466;0.31885838508605957;0.3239433169364929
669,0.0038880645673310507,174,12,397,0.6500999927520752;0.8883000016212463;0.9041333198547363;0.9114999771118164;0.9158166646957397;0.9216333627700806;0.9229999780654907;0.9247333407402039;0.9270666837692261;0.9255499839782715;0.929183304309845;0.9300666451454163,0.8756999969482422;0.9018999934196472;0.9060999751091003;0.8895000219345093;0.9225999712944031;0.9200000166893005;0.9261000156402588;0.9223999977111816;0.9273999929428101;0.9265999794006348;0.930400013923645;0.9275000095367432,1.1565918922424316;0.37877389788627625;0.3311227560043335;0.3082220256328583;0.2961205840110779;0.2790302038192749;0.27385246753692627;0.2691429555416107;0.2609129548072815;0.26195675134658813;0.2542189657688141;0.24886788427829742,0.43635937571525574;0.3342205882072449;0.3394693434238434;0.3905063569545746;0.2845117449760437;0.29215702414512634;0.2682802975177765;0.2810201048851013;0.2773570418357849;0.2743307054042816;0.26169806718826294;0.2604883909225464
644,0.0057027502278722735,362,10,222,0.5472000241279602;0.8775666952133179;0.8983666896820068;0.9093999862670898;0.9163166880607605;0.9185000061988831;0.9181833267211914;0.92044997215271;0.9235166907310486;0.9251999855041504,0.8623999953269958;0.8981999754905701;0.9079999923706055;0.916100025177002;0.9144999980926514;0.9144999980926514;0.9190000295639038;0.9156000018119812;0.9235000014305115;0.9222999811172485,1.594019889831543;0.4239737093448639;0.34612974524497986;0.313810259103775;0.2934260964393616;0.2878795862197876;0.28683483600616455;0.2806471288204193;0.26711857318878174;0.26568689942359924,0.4948301315307617;0.35171931982040405;0.3252531886100769;0.2986426055431366;0.2917860448360443;0.28918662667274475;0.284831702709198;0.3003558814525604;0.27535054087638855;0.28608107566833496
641,0.0035449988246991264,355,9,683,0.4568166732788086;0.8528833389282227;0.8846499919891357;0.8958333134651184;0.8994666934013367;0.9090833067893982;0.9144833087921143;0.9153333306312561;0.9205166697502136,0.7483000159263611;0.871999979019165;0.8899000287055969;0.8835999965667725;0.8995000123977661;0.9154000282287598;0.8938999772071838;0.9110000133514404;0.833899974822998,1.7731122970581055;0.5305342674255371;0.39220741391181946;0.35209283232688904;0.3435514569282532;0.3123474717140198;0.29744774103164673;0.300046443939209;0.2792893350124359,0.7769212126731873;0.43701058626174927;0.38279226422309875;0.38368597626686096;0.33338987827301025;0.30086857080459595;0.3784732520580292;0.30476129055023193;0.5098535418510437
652,0.008236227410387528,422,18,127,0.5575666427612305;0.8798333406448364;0.9024999737739563;0.9108833074569702;0.9153833389282227;0.9192166924476624;0.9235666394233704;0.9222333431243896;0.9274166822433472;0.9255499839782715;0.9282833337783813;0.9297000169754028;0.9290333390235901;0.9293833374977112;0.9309166669845581;0.9289166927337646;0.9298333525657654;0.9351166486740112,0.8335000276565552;0.901199996471405;0.9103000164031982;0.8916000127792358;0.9154999852180481;0.9132000207901001;0.9253000020980835;0.9204000234603882;0.9217000007629395;0.929099977016449;0.9225000143051147;0.9190000295639038;0.9039000272750854;0.9235000014305115;0.920199990272522;0.9265999794006348;0.9236999750137329;0.932699978351593,1.6464489698410034;0.4089348614215851;0.3332599401473999;0.30870696902275085;0.2971900403499603;0.28755927085876465;0.2748800814151764;0.2746245265007019;0.2604546844959259;0.26334348320961;0.25598156452178955;0.25119465589523315;0.25092118978500366;0.248921200633049;0.24212948977947235;0.25022485852241516;0.24655617773532867;0.2311045229434967,0.5286630392074585;0.3440620005130768;0.31275564432144165;0.3667569160461426;0.3063553273677826;0.2943994998931885;0.27317941188812256;0.2877030670642853;0.28136682510375977;0.2663819193840027;0.2790868282318115;0.2841130793094635;0.3277934491634369;0.28414246439933777;0.2791624367237091;0.26375678181648254;0.2731804847717285;0.2519790530204773
647,0.004035501727623862,317,12,336,0.5302000045776367;0.8701000213623047;0.893666684627533;0.9044666886329651;0.9136499762535095;0.9190499782562256;0.9201833605766296;0.9242833256721497;0.9251000285148621;0.9264166951179504;0.9280833601951599;0.9292833209037781,0.8486999869346619;0.8996000289916992;0.9028000235557556;0.9101999998092651;0.9118000268936157;0.917900025844574;0.9194999933242798;0.9182999730110168;0.9225999712944031;0.9164000153541565;0.9258000254631042;0.9241999983787537,1.5864430665969849;0.4522293508052826;0.36291298270225525;0.32632043957710266;0.302534818649292;0.2866688072681427;0.2813747823238373;0.27070775628089905;0.26743897795677185;0.26066696643829346;0.2572202980518341;0.251542866230011,0.555886447429657;0.3589281141757965;0.3356553614139557;0.31664979457855225;0.3067988157272339;0.29030004143714905;0.275730699300766;0.29024431109428406;0.27406105399131775;0.290702760219574;0.2643143832683563;0.26878583431243896
