386,0.0029417873305562013,434,15,244,0.3775833249092102;0.8312666416168213;0.8769999742507935;0.8903499841690063;0.8991166949272156;0.904283344745636;0.909683346748352;0.9139333367347717;0.9161999821662903;0.9191166758537292;0.9214166402816772;0.9226666688919067;0.925516664981842;0.9257833361625671;0.9260833263397217,0.7429999709129333;0.8740000128746033;0.8901000022888184;0.9020000100135803;0.9071000218391418;0.9089999794960022;0.9182999730110168;0.9139000177383423;0.9169999957084656;0.9147999882698059;0.9200000166893005;0.921999990940094;0.9182999730110168;0.9193000197410583;0.919700026512146,2.0128121376037598;0.6964929103851318;0.4374576210975647;0.3752896785736084;0.3468528687953949;0.32809802889823914;0.3116414248943329;0.3008827865123749;0.2935124337673187;0.28664320707321167;0.27926817536354065;0.2739330530166626;0.26695311069488525;0.2656586170196533;0.26282787322998047,1.1047744750976562;0.4860694408416748;0.38688531517982483;0.34912562370300293;0.3197476863861084;0.31648728251457214;0.2937721312046051;0.2911597192287445;0.2903818190097809;0.2916821241378784;0.2815236449241638;0.27656811475753784;0.2902233302593231;0.29264992475509644;0.28886204957962036
309,0.002656283689561996,102,13,730,0.6911500096321106;0.8902999758720398;0.9038000106811523;0.9121166467666626;0.916366696357727;0.9209666848182678;0.9226166605949402;0.9231166839599609;0.9266499876976013;0.9286166429519653;0.9303833246231079;0.9324166774749756;0.9314833283424377,0.8852999806404114;0.906499981880188;0.9187999963760376;0.9072999954223633;0.9035000205039978;0.9221000075340271;0.9218999743461609;0.9284999966621399;0.925000011920929;0.9081000089645386;0.9340000152587891;0.9305999875068665;0.9101999998092651,1.0165023803710938;0.36995208263397217;0.33089447021484375;0.31058424711227417;0.29163941740989685;0.281538724899292;0.27799418568611145;0.270736962556839;0.2595829665660858;0.2525154948234558;0.246981680393219;0.24086198210716248;0.23757155239582062,0.38916078209877014;0.3287579119205475;0.29669708013534546;0.3235090672969818;0.3428611755371094;0.2758193016052246;0.28431493043899536;0.268085777759552;0.27914106845855713;0.33477890491485596;0.24290569126605988;0.26035162806510925;0.31488898396492004
297,0.004718575686787984,348,15,496,0.5161833167076111;0.8720999956130981;0.8952500224113464;0.9059833288192749;0.9142166376113892;0.9173833131790161;0.9199000000953674;0.9218000173568726;0.9246166944503784;0.9279333353042603;0.9286999702453613;0.9302499890327454;0.9301999807357788;0.9307000041007996;0.9317666888237,0.8676000237464905;0.8992000222206116;0.9042999744415283;0.9090999960899353;0.9142000079154968;0.9161999821662903;0.9217000007629395;0.9179999828338623;0.9247999787330627;0.9239000082015991;0.9211999773979187;0.9259999990463257;0.9222000241279602;0.9178000092506409;0.9117000102996826,1.6216881275177002;0.444793164730072;0.35546284914016724;0.32113537192344666;0.3034036457538605;0.29087552428245544;0.28232696652412415;0.2740979492664337;0.2700748145580292;0.2576766014099121;0.2536146938800812;0.24959997832775116;0.24885648488998413;0.24589593708515167;0.24125434458255768,0.5350445508956909;0.35260137915611267;0.32612866163253784;0.31331735849380493;0.30110877752304077;0.3002907633781433;0.276545912027359;0.2824774384498596;0.2717111110687256;0.27375441789627075;0.2859143316745758;0.27402931451797485;0.27480652928352356;0.29893407225608826;0.3058079481124878
378,0.006054670573874917,361,12,534,0.5550333261489868;0.8756333589553833;0.8942833542823792;0.9054333567619324;0.911216676235199;0.9185500144958496;0.9204666614532471;0.923550009727478;0.9259666800498962;0.9272333383560181;0.9300833344459534;0.9291666746139526,0.8679999709129333;0.8991000056266785;0.911899983882904;0.9124000072479248;0.9164000153541565;0.920199990272522;0.921999990940094;0.9205999970436096;0.9304999709129333;0.9247999787330627;0.9291999936103821;0.9225999712944031,1.4996103048324585;0.4264407753944397;0.3569447696208954;0.3237762153148651;0.30869486927986145;0.2884500324726105;0.2804615795612335;0.26983875036239624;0.26445603370666504;0.26148542761802673;0.247228741645813;0.2519111931324005,0.49442124366760254;0.3566274046897888;0.3037424683570862;0.3011731207370758;0.29496872425079346;0.27743998169898987;0.2746354937553406;0.2872468829154968;0.2618541121482849;0.27782103419303894;0.25884193181991577;0.27416208386421204
347,0.0030877421431363553,402,14,428,0.40334999561309814;0.8433833122253418;0.8800166845321655;0.8946166634559631;0.9012500047683716;0.9070333242416382;0.9111499786376953;0.9144499897956848;0.919783353805542;0.9218833446502686;0.9246166944503784;0.9253000020980835;0.927483320236206;0.9280833601951599,0.8226000070571899;0.8766000270843506;0.8973000049591064;0.9079999923706055;0.904699981212616;0.9153000116348267;0.913100004196167;0.9190999865531921;0.9186000227928162;0.9204000234603882;0.9230999946594238;0.923799991607666;0.9228000044822693;0.9286999702453613,1.930023431777954;0.6233911514282227;0.41959670186042786;0.3629204034805298;0.3370095193386078;0.32189908623695374;0.3075791299343109;0.2960245907306671;0.2836322784423828;0.276101678609848;0.2691476345062256;0.2671230435371399;0.25955259799957275;0.25820308923721313,0.9435195326805115;0.4467147886753082;0.35796335339546204;0.32549408078193665;0.33659258484840393;0.3009016513824463;0.30364856123924255;0.28407546877861023;0.279704749584198;0.2781548798084259;0.2742733955383301;0.27778398990631104;0.2754330337047577;0.26018619537353516
407,0.008643257942948769,346,12,691,0.5831833481788635;0.8873999714851379;0.9060166478157043;0.9157833456993103;0.9217833280563354;0.9214500188827515;0.9244666695594788;0.9261500239372253;0.9293166399002075;0.9298999905586243;0.9315000176429749;0.930400013923645,0.8770999908447266;0.902400016784668;0.9093999862670898;0.91839998960495;0.9136999845504761;0.9125999808311462;0.929099977016449;0.9312999844551086;0.9253000020980835;0.9156000018119812;0.9269999861717224;0.9258999824523926,1.6089946031570435;0.38311171531677246;0.3228273093700409;0.29697346687316895;0.278689980506897;0.27769607305526733;0.2695437967777252;0.2613009512424469;0.25375545024871826;0.24954229593276978;0.2440032809972763;0.2483818382024765,0.432710736989975;0.34357208013534546;0.30953431129455566;0.29033201932907104;0.2925238311290741;0.3127323389053345;0.26080775260925293;0.25428760051727295;0.2723548710346222;0.3117961585521698;0.27738651633262634;0.2784483730792999
391,0.0013154602406613637,151,6,76,0.5669166445732117;0.8597333431243896;0.8850499987602234;0.8969333171844482;0.903166651725769;0.9093999862670898,0.840499997138977;0.8880000114440918;0.9010000228881836;0.9061999917030334;0.9132999777793884;0.9092000126838684,1.5156629085540771;0.5202438831329346;0.3946537971496582;0.35136520862579346;0.3301716148853302;0.31586891412734985,0.6580915451049805;0.40877944231033325;0.35336849093437195;0.3281647861003876;0.30693167448043823;0.3120475709438324
359,0.0046761282463181775,351,15,580,0.5240166783332825;0.8722000122070312;0.8937166929244995;0.9061999917030334;0.9153333306312561;0.9184499979019165;0.9193500280380249;0.9218999743461609;0.9238333106040955;0.9276333451271057;0.9279999732971191;0.9301499724388123;0.9296666383743286;0.928683340549469;0.9294166564941406,0.8611000180244446;0.8924000263214111;0.9101999998092651;0.9168999791145325;0.920199990272522;0.9179999828338623;0.9221000075340271;0.9150999784469604;0.9185000061988831;0.9280999898910522;0.9140999913215637;0.920199990272522;0.9153000116348267;0.9182000160217285;0.9269000291824341,1.6075677871704102;0.45058342814445496;0.3606746196746826;0.32217082381248474;0.2969314157962799;0.2872416079044342;0.28329968452453613;0.2757451832294464;0.2707935571670532;0.2597310245037079;0.25670093297958374;0.2516650855541229;0.25237521529197693;0.25347045063972473;0.25129982829093933,0.5539321899414062;0.3641741871833801;0.3155277669429779;0.28525325655937195;0.2843968868255615;0.2817915081977844;0.2702512741088867;0.29894140362739563;0.28266429901123047;0.262087881565094;0.2923613488674164;0.2818801701068878;0.299953430891037;0.28954464197158813;0.2664739787578583
368,1.5196015243816805e-05,386,12,890,0.11203332990407944;0.11236666887998581;0.11296666413545609;0.11236666887998581;0.11256666481494904;0.11388333141803741;0.11291666328907013;0.1145833358168602;0.11968333274126053;0.13208332657814026;0.11791666597127914;0.14483332633972168,0.11349999904632568;0.11349999904632568;0.11349999904632568;0.11349999904632568;0.11349999904632568;0.11349999904632568;0.11550000309944153;0.13950000703334808;0.11349999904632568;0.11349999904632568;0.11680000275373459;0.11349999904632568,2.3015944957733154;2.300985336303711;2.3005127906799316;2.2997703552246094;2.2992465496063232;2.2982919216156006;2.2974138259887695;2.2962684631347656;2.2951974868774414;2.2937662601470947;2.2923812866210938;2.290656328201294,2.3011574745178223;2.300471305847168;2.3000502586364746;2.2995564937591553;2.298520565032959;2.297299385070801;2.296475648880005;2.295363664627075;2.294065237045288;2.2923707962036133;2.291351079940796;2.289822578430176
320,0.0031801115239127467,415,14,773,0.39126667380332947;0.8328499794006348;0.878433346748352;0.8921166658401489;0.8992999792098999;0.9047166705131531;0.9104999899864197;0.9136333465576172;0.9204000234603882;0.9230166673660278;0.9238666892051697;0.9263333082199097;0.9294000267982483;0.9307500123977661,0.7544000148773193;0.8593999743461609;0.8973000049591064;0.9018999934196472;0.8949000239372253;0.9117000102996826;0.9154999852180481;0.9162999987602234;0.9192000031471252;0.9233999848365784;0.9251999855041504;0.9243000149726868;0.9240000247955322;0.9222999811172485,1.947731614112854;0.6489301919937134;0.429173082113266;0.3709575831890106;0.34441646933555603;0.3270421028137207;0.30883416533470154;0.30049124360084534;0.28391727805137634;0.2742650806903839;0.2719852924346924;0.26510152220726013;0.25602391362190247;0.24996371567249298,0.9912376999855042;0.48600590229034424;0.3721814751625061;0.34161505103111267;0.35150665044784546;0.30285367369651794;0.29603907465934753;0.29774007201194763;0.28597381711006165;0.2739548981189728;0.26454034447669983;0.2640245258808136;0.2655986249446869;0.276285856962204
