993,0.00014889220210099593,428,17,409,0.11235000193119049;0.1491333395242691;0.20203332602977753;0.34834998846054077;0.4965499937534332;0.5949333310127258;0.6735666394233704;0.7114666700363159;0.7321500182151794;0.7621166706085205;0.7772166728973389;0.7920833230018616;0.8040500283241272;0.8118000030517578;0.8205000162124634;0.8250666856765747;0.8311333060264587,0.3393000066280365;0.20900000631809235;0.18029999732971191;0.5699999928474426;0.4970000088214874;0.7415000200271606;0.7110999822616577;0.7105000019073486;0.7404000163078308;0.7857000231742859;0.8133999705314636;0.8050000071525574;0.8140000104904175;0.8162999749183655;0.8284000158309937;0.8400999903678894;0.8456000089645386,2.3011856079101562;2.286163091659546;2.255990743637085;2.206637382507324;2.1338415145874023;2.037773609161377;1.9193605184555054;1.78639554977417;1.6453996896743774;1.504431128501892;1.3703304529190063;1.2485039234161377;1.139851450920105;1.0452150106430054;0.9631907343864441;0.8934093117713928;0.8336070775985718,2.2961721420288086;2.2725043296813965;2.2310118675231934;2.1702418327331543;2.0835819244384766;1.9746755361557007;1.8456089496612549;1.7036978006362915;1.5594747066497803;1.4162667989730835;1.2874163389205933;1.1705979108810425;1.0701004266738892;0.9835982322692871;0.9053298830986023;0.8373977541923523;0.7833685278892517
1025,0.0054264805353128505,112,15,409,0.7411666512489319;0.8992666602134705;0.9128666520118713;0.9146833419799805;0.916266679763794;0.9185166954994202;0.9203333258628845;0.9206166863441467;0.9268333315849304;0.9253666400909424;0.9246000051498413;0.927483320236206;0.928849995136261;0.9313833117485046;0.9285666942596436,0.9007999897003174;0.8952999711036682;0.9243000149726868;0.8988000154495239;0.9253000020980835;0.920799970626831;0.921999990940094;0.9240000247955322;0.9047999978065491;0.930899977684021;0.9090999960899353;0.9230999946594238;0.9049000144004822;0.9172000288963318;0.921999990940094,0.8604472875595093;0.3510657250881195;0.31544920802116394;0.3048498332500458;0.3056894540786743;0.29859641194343567;0.2886972427368164;0.2864903211593628;0.26791223883628845;0.2700106203556061;0.27065759897232056;0.2603819966316223;0.25763681530952454;0.24622046947479248;0.2570125460624695,0.3514900803565979;0.35161563754081726;0.2704319953918457;0.37355372309684753;0.2902096211910248;0.3011203110218048;0.29655206203460693;0.31510797142982483;0.3510681986808777;0.27110689878463745;0.363688200712204;0.30070793628692627;0.37037762999534607;0.3285161256790161;0.2995809018611908
984,0.006366913166480977,131,12,398,0.7371833324432373;0.8970000147819519;0.9084833264350891;0.9037166833877563;0.9154000282287598;0.9216499924659729;0.9162333607673645;0.9165499806404114;0.925266683101654;0.9239500164985657;0.9250333309173584;0.9265999794006348,0.8804000020027161;0.921999990940094;0.7649000287055969;0.9039000272750854;0.8852999806404114;0.8242999911308289;0.6406999826431274;0.906000018119812;0.9056000113487244;0.9064000248908997;0.9067999720573425;0.8889999985694885,0.8722493648529053;0.35820272564888;0.3254508078098297;0.36109596490859985;0.303513765335083;0.2811819016933441;0.3120984733104706;0.3373785614967346;0.26832082867622375;0.27254006266593933;0.2716044485569;0.261867493391037,0.39652374386787415;0.28063562512397766;1.0139844417572021;0.34545114636421204;0.3946923017501831;0.6298597455024719;1.8352782726287842;0.3352167308330536;0.34258633852005005;0.3477826714515686;0.341460257768631;0.4237004816532135
942,0.0011050838871141011,351,12,886,0.20053333044052124;0.7096499800682068;0.8328999876976013;0.8584333062171936;0.8741499781608582;0.8816499710083008;0.8898000121116638;0.8949000239372253;0.8986333608627319;0.9010000228881836;0.9042333364486694;0.9079499840736389,0.30090001225471497;0.8083999752998352;0.8608999848365784;0.8787999749183655;0.8870999813079834;0.8939999938011169;0.8985000252723694;0.9028000235557556;0.9067999720573425;0.9118000268936157;0.909500002861023;0.9120000004768372,2.242007255554199;1.4493716955184937;0.7579188346862793;0.5464455485343933;0.4603104591369629;0.41581296920776367;0.38472285866737366;0.365371972322464;0.3488447666168213;0.34002819657325745;0.3289721608161926;0.31903353333473206,1.9870165586471558;0.9592592716217041;0.5891434550285339;0.46461620926856995;0.4133928120136261;0.3791730999946594;0.3558891713619232;0.3381336033344269;0.32438647747039795;0.31088006496429443;0.31261739134788513;0.30542105436325073
1022,0.00440875389415744,349,14,728,0.4965499937534332;0.8662499785423279;0.8916166424751282;0.9039999842643738;0.9128166437149048;0.9189666509628296;0.9203000068664551;0.9262333512306213;0.9273166656494141;0.9290333390235901;0.9285833239555359;0.9290500283241272;0.9328833222389221;0.9325500130653381,0.8471999764442444;0.894599974155426;0.9078999757766724;0.9178000092506409;0.9171000123023987;0.9247000217437744;0.9246000051498413;0.9203000068664551;0.9290000200271606;0.9279000163078308;0.9247999787330627;0.9233999848365784;0.926800012588501;0.9258999824523926,1.6586536169052124;0.46947699785232544;0.3670523762702942;0.32765185832977295;0.3057631254196167;0.2866227924823761;0.28117117285728455;0.26667267084121704;0.2592964470386505;0.25603950023651123;0.2547985315322876;0.2506561577320099;0.24248838424682617;0.2401120662689209,0.5803477764129639;0.37177345156669617;0.3286898732185364;0.296911358833313;0.2876133322715759;0.279063880443573;0.27392542362213135;0.28882819414138794;0.26174110174179077;0.2669271230697632;0.2627573609352112;0.27458131313323975;0.26609715819358826;0.26398661732673645
1023,0.013972666722014691,350,9,15,0.6256166696548462;0.894599974155426;0.9039999842643738;0.9062833189964294;0.9093666672706604;0.9164833426475525;0.9156666398048401;0.9146833419799805;0.9155166745185852,0.8835999965667725;0.8998000025749207;0.902400016784668;0.9067999720573425;0.9132999777793884;0.9212999939918518;0.9232000112533569;0.9178000092506409;0.9182999730110168,2.3569982051849365;0.3569139540195465;0.32838261127471924;0.3235689103603363;0.3146951198577881;0.2946278750896454;0.2961404621601105;0.29707252979278564;0.2939245402812958,0.38806650042533875;0.33518677949905396;0.33014047145843506;0.32270461320877075;0.3040359318256378;0.28226763010025024;0.27816495299339294;0.299503356218338;0.29083743691444397
944,0.0031965564986316383,161,14,776,0.638866662979126;0.8836166858673096;0.8987666964530945;0.9097333550453186;0.9140666723251343;0.918233335018158;0.9210833311080933;0.923883318901062;0.923633337020874;0.9258333444595337;0.9290333390235901;0.9309666752815247;0.9324166774749756;0.9338499903678894,0.8842999935150146;0.8737000226974487;0.9156000018119812;0.9186999797821045;0.9182999730110168;0.9232000112533569;0.9189000129699707;0.9225999712944031;0.9212999939918518;0.9259999990463257;0.9230999946594238;0.9293000102043152;0.9247999787330627;0.9316999912261963,1.1848808526992798;0.3961443305015564;0.3455500900745392;0.3146652579307556;0.30016690492630005;0.2869143784046173;0.280875027179718;0.2719705402851105;0.26957967877388;0.26322007179260254;0.25378015637397766;0.24578161537647247;0.24061885476112366;0.2348611056804657,0.41884496808052063;0.3857899308204651;0.2960857152938843;0.28711336851119995;0.29552140831947327;0.2770945429801941;0.2836790382862091;0.2823040187358856;0.27791541814804077;0.2756017744541168;0.27076950669288635;0.26299458742141724;0.27420902252197266;0.250243604183197
1026,0.004154891668956598,423,13,80,0.4926833212375641;0.8604999780654907;0.8889333605766296;0.9008333086967468;0.9077500104904175;0.9125833511352539;0.9158999919891357;0.9190499782562256;0.9205166697502136;0.9230999946594238;0.9251499772071838;0.9246500134468079;0.9254166483879089,0.8489999771118164;0.8828999996185303;0.9061999917030334;0.9125999808311462;0.9132999777793884;0.9171000123023987;0.9128000140190125;0.9223999977111816;0.9196000099182129;0.925599992275238;0.9222000241279602;0.9236999750137329;0.9276999831199646,1.7354248762130737;0.5039817690849304;0.37856900691986084;0.34082546830177307;0.3188773989677429;0.30526939034461975;0.29565560817718506;0.28445112705230713;0.2798704504966736;0.27405187487602234;0.2678828537464142;0.2664559483528137;0.26238372921943665,0.6616015434265137;0.4032374322414398;0.3329627811908722;0.3121701180934906;0.29847899079322815;0.296019047498703;0.30480721592903137;0.2735770642757416;0.282529354095459;0.2719965875148773;0.2779560685157776;0.2684546411037445;0.2637172341346741
1001,0.006569852811306821,303,10,299,0.6065666675567627;0.8867999911308289;0.9032333493232727;0.9112499952316284;0.9167166948318481;0.9198333621025085;0.9205166697502136;0.9229666590690613;0.9221500158309937;0.9193500280380249,0.8729000091552734;0.8700000047683716;0.8956000208854675;0.8245000243186951;0.9194999933242798;0.824400007724762;0.9207000136375427;0.8806999921798706;0.8601999878883362;0.9060999751091003,1.3918265104293823;0.3839277923107147;0.3322611451148987;0.3103216290473938;0.2940872609615326;0.28258857131004333;0.2826228737831116;0.2713947892189026;0.2729519009590149;0.28973251581192017,0.4427341818809509;0.4246804714202881;0.3690677285194397;0.5460488200187683;0.2905953824520111;0.5673486590385437;0.2960279881954193;0.40238139033317566;0.49069520831108093;0.3257146179676056
1060,0.005189022333516453,243,13,132,0.6235166788101196;0.8911333084106445;0.9059000015258789;0.9137166738510132;0.9151833057403564;0.9190833568572998;0.9203166961669922;0.9233666658401489;0.9268166422843933;0.9256166815757751;0.9253333210945129;0.9292500019073486;0.9285833239555359,0.8756999969482422;0.9024999737739563;0.9128999710083008;0.9211000204086304;0.9144999980926514;0.9246000051498413;0.9254000186920166;0.9196000099182129;0.917900025844574;0.9053999781608582;0.9189000129699707;0.9233999848365784;0.9236000180244446,1.2794272899627686;0.37299615144729614;0.322329044342041;0.3019196391105652;0.2984444797039032;0.2862837612628937;0.28192171454429626;0.2709406316280365;0.26482823491096497;0.2652689218521118;0.26380184292793274;0.25451189279556274;0.2522359788417816,0.4180144965648651;0.33435869216918945;0.2985695004463196;0.27755704522132874;0.29852792620658875;0.27541664242744446;0.27231261134147644;0.2857719659805298;0.2909918427467346;0.3376622796058655;0.29579779505729675;0.2730654180049896;0.28318214416503906
