609,0.006627847691308714,380,15,616,0.5353999733924866;0.8801500201225281;0.9042999744415283;0.9119833111763;0.9160000085830688;0.918749988079071;0.9229333400726318;0.9260500073432922;0.9247833490371704;0.9281666874885559;0.9265333414077759;0.9280333518981934;0.9321833252906799;0.9310166835784912;0.932449996471405,0.8651999831199646;0.9061999917030334;0.9160000085830688;0.9136999845504761;0.917900025844574;0.9187999963760376;0.9214000105857849;0.9221000075340271;0.9212999939918518;0.9251000285148621;0.9283999800682068;0.9276999831199646;0.9247000217437744;0.9283000230789185;0.9311000108718872,1.7287639379501343;0.4143006205558777;0.3261129558086395;0.3045368790626526;0.2936047911643982;0.28343409299850464;0.27472394704818726;0.2655758857727051;0.26316678524017334;0.25705385208129883;0.25870153307914734;0.2536361813545227;0.24227522313594818;0.2438211441040039;0.23898550868034363,0.5002558827400208;0.3295609652996063;0.29703348875045776;0.3079792857170105;0.2884983420372009;0.30391302704811096;0.2853252589702606;0.27853986620903015;0.28356435894966125;0.2700648903846741;0.2629331946372986;0.264877051115036;0.2776971459388733;0.26197075843811035;0.2540014386177063
773,0.002811767885739143,470,13,303,0.33256667852401733;0.8166333436965942;0.8706499934196472;0.8857166767120361;0.8940333127975464;0.9021499752998352;0.9074500203132629;0.9088166952133179;0.9150833487510681;0.9181833267211914;0.9229000210762024;0.925083339214325;0.9249833226203918,0.7594000101089478;0.8634999990463257;0.8859999775886536;0.8977000117301941;0.8995000123977661;0.9023000001907349;0.9140999913215637;0.9089999794960022;0.9192000031471252;0.9199000000953674;0.9204999804496765;0.9210000038146973;0.9258999824523926,2.0779354572296143;0.8012757897377014;0.47099459171295166;0.3961048722267151;0.36131715774536133;0.3371111750602722;0.3199326694011688;0.3123398721218109;0.29628872871398926;0.2885260283946991;0.2779916524887085;0.27000758051872253;0.26805591583251953,1.2948330640792847;0.5256929993629456;0.4081033766269684;0.3557978868484497;0.34676650166511536;0.33211469650268555;0.30629897117614746;0.31561174988746643;0.2805088758468628;0.28086113929748535;0.27305978536605835;0.27586525678634644;0.267154335975647
754,0.00393341749635341,252,10,473,0.5670999884605408;0.8786500096321106;0.8959166407585144;0.9068499803543091;0.9136333465576172;0.9172666668891907;0.9199166893959045;0.9234333038330078;0.92330002784729;0.927133321762085,0.8604999780654907;0.8820000290870667;0.8913999795913696;0.9171000123023987;0.909500002861023;0.9240000247955322;0.920799970626831;0.9156000018119812;0.9251999855041504;0.9168999791145325,1.4180818796157837;0.4173755347728729;0.35178709030151367;0.32257065176963806;0.30125224590301514;0.2886657416820526;0.2800551652908325;0.27404651045799255;0.2707153260707855;0.25738900899887085,0.4970998466014862;0.3913496434688568;0.36689475178718567;0.29654401540756226;0.32075440883636475;0.2685231864452362;0.2759236991405487;0.29980528354644775;0.2754896879196167;0.28625887632369995
740,0.021985151072104078,234,8,668,0.7069500088691711;0.9071333408355713;0.915316641330719;0.9125666618347168;0.9140499830245972;0.9143166542053223;0.9128000140190125;0.9164333343505859,0.8844000101089478;0.9039999842643738;0.9136999845504761;0.9096999764442444;0.9046000242233276;0.900600016117096;0.8978999853134155;0.9208999872207642,2.9760076999664307;0.3283286690711975;0.2993653118610382;0.31949055194854736;0.3163745105266571;0.31451737880706787;0.33277493715286255;0.3324507474899292,0.39195671677589417;0.3267410695552826;0.2979428470134735;0.34314048290252686;0.35969364643096924;0.40488821268081665;0.41810619831085205;0.33158567547798157
624,0.004098309067050164,233,15,495,0.5898833274841309;0.881850004196167;0.8995333313941956;0.9110000133514404;0.9158999919891357;0.9174666404724121;0.9208166599273682;0.9260833263397217;0.925166666507721;0.9268333315849304;0.928600013256073;0.9285833239555359;0.9290500283241272;0.9303833246231079;0.9333333373069763,0.8619999885559082;0.9092000126838684;0.9143999814987183;0.9204999804496765;0.9107999801635742;0.9168000221252441;0.9221000075340271;0.9296000003814697;0.927299976348877;0.9096999764442444;0.9269999861717224;0.9272000193595886;0.928600013256073;0.9228000044822693;0.9323999881744385,1.3433226346969604;0.4046892523765564;0.34307342767715454;0.3117199242115021;0.2967391312122345;0.2906532287597656;0.28118959069252014;0.2650737762451172;0.2635996341705322;0.2599327266216278;0.2537689805030823;0.2514630854129791;0.2512214481830597;0.24477732181549072;0.23774470388889313,0.4736246168613434;0.3244774043560028;0.3026287257671356;0.285427987575531;0.31313642859458923;0.2857035994529724;0.2801419496536255;0.25912147760391235;0.270496129989624;0.30996763706207275;0.263842910528183;0.2636478543281555;0.26473870873451233;0.27951285243034363;0.25320157408714294
693,0.005175440355502252,278,12,260,0.6045833230018616;0.8825833201408386;0.9015499949455261;0.9098166823387146;0.9156666398048401;0.9152166843414307;0.92003333568573;0.9223333597183228;0.9252833127975464;0.9256333112716675;0.9295166730880737;0.9284166693687439,0.8744999766349792;0.9031999707221985;0.9144999980926514;0.9217000007629395;0.917900025844574;0.9093000292778015;0.9204999804496765;0.9190999865531921;0.9228000044822693;0.9236000180244446;0.9284999966621399;0.9240999817848206,1.3621326684951782;0.40139496326446533;0.3376980721950531;0.31297215819358826;0.300207257270813;0.2981795370578766;0.2839701771736145;0.2761257290840149;0.26494792103767395;0.2630607485771179;0.25190839171409607;0.2547300457954407,0.4506707489490509;0.327923446893692;0.29386577010154724;0.2826579511165619;0.2837000787258148;0.318541556596756;0.2846815586090088;0.2858869731426239;0.2758592963218689;0.28139761090278625;0.25848984718322754;0.26913368701934814
749,0.004440032695657044,333,5,354,0.519599974155426;0.8723000288009644;0.8965666890144348;0.9067666530609131;0.9164166450500488,0.854200005531311;0.8967000246047974;0.9075000286102295;0.9046000242233276;0.9196000099182129,1.616387963294983;0.4482060670852661;0.3534570038318634;0.3196062445640564;0.29489007592201233,0.5588018894195557;0.36321136355400085;0.32167935371398926;0.33959922194480896;0.29370594024658203
677,0.0003006401275889542,347,8,248,0.1347833275794983;0.3242666721343994;0.5978000164031982;0.7111166715621948;0.7784500122070312;0.805899977684021;0.8261666893959045;0.8382333517074585,0.290800005197525;0.6288999915122986;0.7418000102043152;0.7595999836921692;0.8091999888420105;0.8201000094413757;0.8434000015258789;0.8543999791145325,2.2900140285491943;2.1898674964904785;1.9672658443450928;1.645987868309021;1.3174570798873901;1.0582144260406494;0.8754742741584778;0.7519071102142334,2.255462408065796;2.093161106109619;1.8082618713378906;1.4563919305801392;1.153805136680603;0.9332373738288879;0.7846130132675171;0.680801510810852
607,0.003590477494173233,316,13,970,0.4954666793346405;0.8648999929428101;0.890916645526886;0.9032666683197021;0.9116666913032532;0.9198166728019714;0.9230999946594238;0.9256500005722046;0.9265333414077759;0.927566647529602;0.9293000102043152;0.9297666549682617;0.930400013923645,0.8381999731063843;0.8949999809265137;0.9083999991416931;0.910099983215332;0.9205999970436096;0.9162999987602234;0.9261999726295471;0.9223999977111816;0.9251000285148621;0.9279999732971191;0.9243000149726868;0.916100025177002;0.9226999878883362,1.6626923084259033;0.48631495237350464;0.3723556697368622;0.33220598101615906;0.30783528089523315;0.2870335578918457;0.27561843395233154;0.27001863718032837;0.2658018469810486;0.2590511441230774;0.25507989525794983;0.24928715825080872;0.2452659159898758,0.6362276077270508;0.373160183429718;0.31670913100242615;0.3071158528327942;0.2877233624458313;0.2891767919063568;0.27557098865509033;0.2732778787612915;0.26707935333251953;0.26816049218177795;0.2758423984050751;0.2965889871120453;0.26967063546180725
734,0.005077448562773333,382,12,755,0.4769666790962219;0.8690166473388672;0.8912000060081482;0.9061833620071411;0.9166833162307739;0.9175333380699158;0.9235000014305115;0.9258666634559631;0.9256500005722046;0.9271833300590515;0.926966667175293;0.9303333163261414,0.8266000151634216;0.8511999845504761;0.9104999899864197;0.9172000288963318;0.9067999720573425;0.9199000000953674;0.9214000105857849;0.9230999946594238;0.9085999727249146;0.9142000079154968;0.9247999787330627;0.9175000190734863,1.7009809017181396;0.464596152305603;0.3692519962787628;0.3231780230998993;0.29589423537254333;0.2878401279449463;0.2730282247066498;0.2633194029331207;0.2655169665813446;0.259674996137619;0.25818678736686707;0.24547529220581055,0.6097987294197083;0.47768139839172363;0.314776748418808;0.29733777046203613;0.30819031596183777;0.2914021611213684;0.278611421585083;0.2798355519771576;0.31707218289375305;0.29575008153915405;0.2735694348812103;0.3022928535938263
614,0.0024087413023865596,313,8,475,0.4207499921321869;0.8435166478157043;0.8778833150863647;0.8935999870300293;0.9025833606719971;0.9061499834060669;0.9124333262443542;0.9170833230018616,0.8172000050544739;0.8774999976158142;0.8939999938011169;0.9049999713897705;0.9103999733924866;0.9158999919891357;0.9190999865531921;0.9139999747276306,1.870896577835083;0.6110026240348816;0.42181679606437683;0.3665870726108551;0.3340682089328766;0.3215947151184082;0.3036312460899353;0.2913924753665924,0.8915530443191528;0.4543977677822113;0.3679365813732147;0.3334748148918152;0.3153180480003357;0.2969672977924347;0.28256934881210327;0.2959602177143097
698,0.005769061594179209,471,6,370,0.47064998745918274;0.8651333451271057;0.8910333514213562;0.9018333554267883;0.9136000275611877;0.9172499775886536,0.8341000080108643;0.890500009059906;0.9014999866485596;0.9160000085830688;0.9165999889373779;0.9210000038146973,1.8117339611053467;0.486314594745636;0.37154945731163025;0.33322596549987793;0.30377018451690674;0.29028481245040894,0.6419217586517334;0.3828810155391693;0.33860814571380615;0.3006526827812195;0.29287266731262207;0.2904183566570282
742,0.004262802585396981,385,12,541,0.45321667194366455;0.8611000180244446;0.8886833190917969;0.9005666375160217;0.9094333052635193;0.9143166542053223;0.9178500175476074;0.9225833415985107;0.9245666861534119;0.9224666953086853;0.9260833263397217;0.9283000230789185,0.8504999876022339;0.8873999714851379;0.9035999774932861;0.909600019454956;0.9114999771118164;0.9140999913215637;0.9176999926567078;0.9135000109672546;0.9160000085830688;0.9210000038146973;0.9239000082015991;0.921999990940094,1.7845453023910522;0.5105156898498535;0.3814733326435089;0.338666707277298;0.314984530210495;0.2984166145324707;0.2907002568244934;0.27620214223861694;0.2694189250469208;0.2723286747932434;0.2636636197566986;0.25572720170021057,0.6750595569610596;0.39378291368484497;0.33125409483909607;0.3041490614414215;0.2971529960632324;0.29648518562316895;0.28672298789024353;0.3030237555503845;0.2999674081802368;0.2762305736541748;0.27782920002937317;0.2793324589729309
753,0.002721918656114745,362,12,250,0.4316166639328003;0.8445000052452087;0.8783833384513855;0.8929499983787537;0.9024333357810974;0.9046499729156494;0.9108166694641113;0.9132833480834961;0.9176666736602783;0.9221500158309937;0.9232166409492493;0.9227333068847656,0.7735999822616577;0.8745999932289124;0.8963000178337097;0.9043999910354614;0.9117000102996826;0.9146999716758728;0.9139000177383423;0.9174000024795532;0.9217000007629395;0.9218999743461609;0.917900025844574;0.9247999787330627,1.8516424894332886;0.6152209043502808;0.4240518808364868;0.36585190892219543;0.3372724652290344;0.3246813714504242;0.3106340765953064;0.30326735973358154;0.2895733714103699;0.2792653441429138;0.2756763696670532;0.27327728271484375,0.9029441475868225;0.4488765001296997;0.35921356081962585;0.32979634404182434;0.3108690083026886;0.29852959513664246;0.3008391261100769;0.29122206568717957;0.2716754376888275;0.2768600583076477;0.2886843681335449;0.2720195949077606
680,0.004769923077184961,343,12,296,0.5267000198364258;0.8719333410263062;0.8970833420753479;0.9068333506584167;0.9136333465576172;0.9177166819572449;0.9206666946411133;0.9222666621208191;0.9243500232696533;0.9251166582107544;0.9270833134651184;0.9277333617210388,0.8501999974250793;0.901199996471405;0.9108999967575073;0.9132000207901001;0.9125000238418579;0.92330002784729;0.9182999730110168;0.9205999970436096;0.9222999811172485;0.9287999868392944;0.9279999732971191;0.9174000024795532,1.6096148490905762;0.44438436627388;0.35129615664482117;0.31891539692878723;0.30312877893447876;0.2923516035079956;0.28350967168807983;0.27665871381759644;0.26868870854377747;0.2661873996257782;0.2591613829135895;0.2561432719230652,0.5484331846237183;0.3490246832370758;0.30846866965293884;0.2929111123085022;0.3123438358306885;0.27196571230888367;0.2764010429382324;0.2900543808937073;0.28014081716537476;0.25894641876220703;0.2588995099067688;0.2907273769378662
