568,0.003249115978899449,113,15,59,0.725766658782959;0.8952833414077759;0.9062333106994629;0.9112333059310913;0.9141833186149597;0.9180333614349365;0.9186499714851379;0.9193000197410583;0.9237833619117737;0.9235166907310486;0.9254500269889832;0.9276166558265686;0.9288666844367981;0.9314333200454712;0.9310333132743835,0.8931999802589417;0.9106000065803528;0.90420001745224;0.8822000026702881;0.9150999784469604;0.9157999753952026;0.9228000044822693;0.9271000027656555;0.9175000190734863;0.9146999716758728;0.9212999939918518;0.9318000078201294;0.9064000248908997;0.9254000186920166;0.9128000140190125,0.9095284938812256;0.3550333082675934;0.32281798124313354;0.31408360600471497;0.30342650413513184;0.2902087867259979;0.2869032621383667;0.2844034731388092;0.27280673384666443;0.26863032579421997;0.2607306241989136;0.2553914487361908;0.2506735622882843;0.24236564338207245;0.24205704033374786,0.3674336373806;0.30339449644088745;0.321664422750473;0.397626668214798;0.29306650161743164;0.2951118052005768;0.28605157136917114;0.26543334126472473;0.288120299577713;0.3022642135620117;0.28891444206237793;0.26667484641075134;0.3212840259075165;0.2703078091144562;0.3102622628211975
612,0.004248801446315927,404,14,520,0.44440001249313354;0.857783317565918;0.8873500227928162;0.9015666842460632;0.910966694355011;0.9148333072662354;0.9208499789237976;0.921999990940094;0.92576664686203;0.9267666935920715;0.9263833165168762;0.9292666912078857;0.9308666586875916;0.9308500289916992,0.8359000086784363;0.8909000158309937;0.9010999798774719;0.910099983215332;0.9071000218391418;0.9193000197410583;0.9204000234603882;0.926800012588501;0.9222000241279602;0.9244999885559082;0.925000011920929;0.9232000112533569;0.9254000186920166;0.899399995803833,1.8420389890670776;0.5267236828804016;0.38495147228240967;0.33837422728538513;0.31122446060180664;0.29686614871025085;0.28256478905677795;0.2765745520591736;0.26550009846687317;0.2617000341415405;0.2583910822868347;0.253383070230484;0.24596184492111206;0.24697940051555634,0.7114365696907043;0.3883041739463806;0.34639790654182434;0.2996225357055664;0.3190075159072876;0.28593000769615173;0.28002381324768066;0.2639296352863312;0.28171536326408386;0.2747538089752197;0.2721571624279022;0.2671321630477905;0.26001793146133423;0.337668776512146
602,0.004373653240782112,340,10,278,0.5289000272750854;0.8702666759490967;0.8945500254631042;0.9044166803359985;0.9147999882698059;0.9183833599090576;0.9204166531562805;0.9225500226020813;0.9234166741371155;0.9265499711036682,0.8600000143051147;0.8932999968528748;0.8956000208854675;0.9129999876022339;0.9196000099182129;0.9214000105857849;0.9161999821662903;0.9228000044822693;0.9186999797821045;0.9218000173568726,1.573032259941101;0.454412043094635;0.35948944091796875;0.32778820395469666;0.30130884051322937;0.28686976432800293;0.28026282787323;0.2760842442512512;0.26917847990989685;0.26213523745536804,0.5527172684669495;0.382426381111145;0.3554798364639282;0.29898375272750854;0.28074535727500916;0.2761266529560089;0.2985432744026184;0.27413854002952576;0.28089314699172974;0.2807556092739105
472,0.00019492704087134644,261,10,707,0.11586666852235794;0.22474999725818634;0.44999998807907104;0.644016683101654;0.7189333438873291;0.7726333141326904;0.8011833429336548;0.817216694355011;0.8302666544914246;0.8391833305358887,0.13989999890327454;0.29429998993873596;0.5077000260353088;0.661899983882904;0.7294999957084656;0.8141000270843506;0.8274999856948853;0.8424999713897705;0.8402000069618225;0.8564000129699707,2.3012948036193848;2.253967523574829;2.1321446895599365;1.920630931854248;1.6507796049118042;1.3779488801956177;1.1461637020111084;0.9695093035697937;0.8393977880477905;0.7438292503356934,2.287911891937256;2.208618402481079;2.035545825958252;1.7796845436096191;1.4962451457977295;1.233446717262268;1.0269837379455566;0.8746148347854614;0.7661630511283875;0.6820010542869568
622,0.001147169212343224,60,12,89,0.687416672706604;0.8847000002861023;0.9015499949455261;0.9097999930381775;0.9140166640281677;0.9163166880607605;0.9205999970436096;0.921916663646698;0.9230166673660278;0.9246000051498413;0.9276000261306763;0.929016649723053,0.8776000142097473;0.9014000296592712;0.9099000096321106;0.9107000231742859;0.9186000227928162;0.9175999760627747;0.9208999872207642;0.9182999730110168;0.9247000217437744;0.92330002784729;0.9283999800682068;0.9283000230789185,1.0787094831466675;0.39266303181648254;0.3383125960826874;0.3115285038948059;0.3006344735622406;0.292459100484848;0.28261736035346985;0.2772305905818939;0.2715623080730438;0.2651715874671936;0.25762873888015747;0.25194257497787476,0.4310709536075592;0.3341149091720581;0.3032723069190979;0.3123551607131958;0.2899428606033325;0.2928483188152313;0.28169962763786316;0.28173699975013733;0.2753232717514038;0.2780197858810425;0.2650042176246643;0.25331324338912964
620,0.0032030660047198505,335,16,196,0.4642166793346405;0.8578166961669922;0.8865000009536743;0.9006500244140625;0.9077500104904175;0.9093499779701233;0.916183352470398;0.9178666472434998;0.9203500151634216;0.9234333038330078;0.9226999878883362;0.9255833625793457;0.9264166951179504;0.9276000261306763;0.9292833209037781;0.9292666912078857,0.8123000264167786;0.8878999948501587;0.8942999839782715;0.9111999869346619;0.9099000096321106;0.9139000177383423;0.9157000184059143;0.9038000106811523;0.9229000210762024;0.9174000024795532;0.9218999743461609;0.9225000143051147;0.9262999892234802;0.9258999824523926;0.9115999937057495;0.9276000261306763,1.7701958417892456;0.5256270170211792;0.385504812002182;0.33925172686576843;0.31885963678359985;0.310077965259552;0.2935049831867218;0.2901114821434021;0.28168705105781555;0.27176859974861145;0.27361711859703064;0.2648135721683502;0.26296454668045044;0.2581446170806885;0.2543945610523224;0.252302348613739,0.7178951501846313;0.3948873281478882;0.3548389673233032;0.30755865573883057;0.3229883909225464;0.2923172414302826;0.29714730381965637;0.3265470564365387;0.27543649077415466;0.2950204908847809;0.27654173970222473;0.28208282589912415;0.26893216371536255;0.2737041413784027;0.3129418194293976;0.2607335150241852
629,0.016991553051045813,386,11,688,0.5619333386421204;0.897350013256073;0.9138833284378052;0.9204666614532471;0.9220499992370605;0.9259333610534668;0.9290500283241272;0.9297166466712952;0.9313333630561829;0.9293833374977112;0.9319666624069214,0.8881000280380249;0.9164999723434448;0.9160000085830688;0.9164000153541565;0.9100000262260437;0.9327999949455261;0.9290000200271606;0.920799970626831;0.9236999750137329;0.9233999848365784;0.9160000085830688,3.7343966960906982;0.34980377554893494;0.3004171550273895;0.2798769176006317;0.276356041431427;0.2647230327129364;0.251575231552124;0.24836085736751556;0.24430908262729645;0.24720966815948486;0.24114961922168732,0.39177367091178894;0.29830697178840637;0.2875349223613739;0.2964196801185608;0.31400471925735474;0.25284188985824585;0.26920971274375916;0.2814929783344269;0.2763456404209137;0.27104800939559937;0.3032795488834381
480,0.003852089929703324,430,18,927,0.38725000619888306;0.8450166583061218;0.8831499814987183;0.896233320236206;0.9061166644096375;0.911716639995575;0.9176666736602783;0.9203166961669922;0.9224500060081482;0.9262833595275879;0.9271000027656555;0.9272500276565552;0.9300000071525574;0.9312166571617126;0.9317499995231628;0.9331333041191101;0.9348166584968567;0.932616651058197,0.8025000095367432;0.8794000148773193;0.8931000232696533;0.9107000231742859;0.9106000065803528;0.916100025177002;0.9218999743461609;0.9259999990463257;0.9200000166893005;0.9259999990463257;0.9271000027656555;0.9223999977111816;0.9283000230789185;0.9301000237464905;0.927299976348877;0.9308000206947327;0.9228000044822693;0.9243999719619751,1.9224231243133545;0.5929132699966431;0.4058273136615753;0.3527584969997406;0.32312247157096863;0.3041360676288605;0.29098445177078247;0.28115206956863403;0.2740352153778076;0.2635623514652252;0.2605538070201874;0.2597576677799225;0.2510104775428772;0.24774391949176788;0.24542608857154846;0.2383415251970291;0.23486053943634033;0.2387121021747589,0.8787364363670349;0.4291272461414337;0.3644096553325653;0.31227725744247437;0.3078427314758301;0.30011147260665894;0.28171494603157043;0.27192118763923645;0.282183438539505;0.2678403854370117;0.2647300362586975;0.27984341979026794;0.2631770372390747;0.25742730498313904;0.2685614824295044;0.2508346736431122;0.27962741255760193;0.27550384402275085
627,0.005568707421674661,306,8,386,0.5733333230018616;0.8792999982833862;0.9032999873161316;0.9096500277519226;0.9174500107765198;0.9198833107948303;0.9232833385467529;0.9234833121299744,0.8730000257492065;0.9053999781608582;0.9083999991416931;0.9128999710083008;0.9138000011444092;0.899399995803833;0.9214000105857849;0.9139000177383423,1.4763600826263428;0.40737465023994446;0.3328363597393036;0.31122052669525146;0.2907683551311493;0.2841554284095764;0.2732120454311371;0.2694321572780609,0.46866485476493835;0.3350202739238739;0.3078562021255493;0.313980370759964;0.3096926212310791;0.3293526768684387;0.29350584745407104;0.317495733499527
604,0.0020868879792658333,213,14,290,0.5176500082015991;0.8597666621208191;0.8879833221435547;0.8977833390235901;0.9035166501998901;0.9095666408538818;0.9122833609580994;0.9161999821662903;0.9182166457176208;0.9215333461761475;0.9230833053588867;0.9248833060264587;0.9274333119392395;0.9254500269889832,0.8447999954223633;0.8863000273704529;0.8967000246047974;0.9034000039100647;0.9151999950408936;0.917900025844574;0.9185000061988831;0.9162999987602234;0.9171000123023987;0.920799970626831;0.920799970626831;0.9229999780654907;0.9241999983787537;0.9279999732971191,1.5972689390182495;0.5129696130752563;0.3882333040237427;0.3486952483654022;0.32731959223747253;0.3120878338813782;0.30197274684906006;0.2950955629348755;0.2878335416316986;0.28017550706863403;0.2745867967605591;0.26835504174232483;0.2600001394748688;0.2617317736148834,0.6516447067260742;0.40462806820869446;0.35394740104675293;0.32711392641067505;0.2982694208621979;0.28234532475471497;0.2797512412071228;0.2920030653476715;0.2873380184173584;0.2852794826030731;0.27925413846969604;0.2742859721183777;0.2690402567386627;0.25879156589508057
